ID,Name,Description,Tree_Is_Rooted,Tree_Type,Tree_Branch_Length_Unit,Media_ID,Source,Regions,Node_Metadata,Source_Comment
17835,17835,Pomoan: Composite,Yes,summary,,17835,Campbell-et-al-2007[8],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
17836,17836,European Unclassified Languages: Composite,Yes,summary,,17836,,Europe,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,Multiple sources Integrated by The LINGUIST List.
17858,17858,"Finnisch-ugrische Sprachen, subtree of Uralic: Haarmann, Haarmann 1974",Yes,summary,,17858,,Asia;Europe,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,"Haarmann, Harald  & Anna-Liisa Värri Haarmann. 1974. Die finnisch-ugrischen Sprachen. Hamburg: Helmut Buske Verlag. ISBN 3-87118-155-2"
17859,17859,Adaizan: Powell 1891,Yes,summary,,17859,,North America,Alternative_Names;Comment;Geography;Status,"Powell, J. W. 1891. Indian Linguistic Families of America North of Mexico, 45-46. Washington D.C.: Government Printing Office."
17876,17876,East Papuan: Wurm 1982,Yes,summary,,17876,,Pacific,Alternative_Names;Geography;Status,"Wurm, Stephen A. 1982. Papuan languages of Oceania. Tübingen: Gunter Narr Verlag. ISBN 3878083572"
17895,17895,European Deaf Sign Languages: Composite,Yes,summary,,17895,,Europe,Alternative_Names;Comment;Geography,Multiple sources Integrated by The LINGUIST List.
17897,17897,European Deaf Sign Language: Ethnologue 2005,Yes,summary,,17897,Ethnologue15,Europe,Alternative_Names;Comment;Geography;Start_Date;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17900,17900,Central American Deaf Sign Languages: Composite,Yes,summary,,17900,,Central America,Alternative_Names;Comment;Geography;Status,Multiple sources Integrated by The LINGUIST List.
17901,17901,Central American Deaf Sign Langauge: Ethnologue 2005,Yes,summary,,17901,Ethnologue15,Central America,Alternative_Names;Comment;Geography;Start_Date,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17902,17902,South American Deaf Sign Language: Ethnologue 2005,Yes,summary,,17902,Ethnologue15,South America,Alternative_Names;Comment;Geography;Start_Date,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17903,17903,South American Deaf Sign Languages: Composite,Yes,summary,,17903,,South America,Alternative_Names;Geography,Multiple sources Integrated by The LINGUIST List.
17906,17906,North American Deaf Sign Language: Ethnologue 2005,Yes,summary,,17906,Ethnologue15,North America,Alternative_Names;Comment;Geography;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17915,17915,Asian Deaf Sign Language: Ethnologue 2005,Yes,summary,,17915,Ethnologue15,Asia,Alternative_Names;Comment;Geography;Start_Date,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17918,17918,Australian Deaf Sign Languages: Composite,Yes,summary,,17918,,Australia,Alternative_Names;Geography,Multiple sources Integrated by The LINGUIST List.
17922,17922,Australian Sign Language: Ethnologue 2005,Yes,summary,,17922,Ethnologue15,Australia,Comment;Geography,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17923,17923,Australian Deaf Sign Language: Ethnologue 2005,Yes,summary,,17923,Ethnologue15,Australia,Alternative_Names;Comment;Geography,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
17935,17935,East Caucasian: Composite,Yes,summary,,17935,,Asia;Europe,Alternative_Names;Comment;Geography;Status,Multiple sources Integrated by The LINGUIST List.
17955,17955,Gunwinyguan-Tangkic-Karrwan-Pama-Nyungan: Evans and Jones 1997,Yes,summary,,17955,,Australia,Comment,"Evans, Nicholas  & Rhys  Jones. 1997. The Cradle of the Pama-Nyungans: Archeaological and Linguistic Speculations. In Nicholas  Evans & Patrick  McConvell (eds.), Archaeology and Linguistics: Aboriginal Australia in Global Perspective, 385-417. Melbourne: Oxford University Press Australia. ISBN 0 19 553728 9"
17975,17975,Proto-Uralic: Janhunen 2001,Yes,summary,,17975,,Asia;Europe,,"Janhunen, Juha. 2001. On the paradigms of Uralic comparative studies, Finnisch-Ugrische Forschungen, vol. 56, 29-41."
17995,17995,Nyulnyulan: McGregor and Stokes 2003,Yes,summary,,17995,,Australia,Alternative_Names;Comment;Geography,"McGregor, William B & Bronwyn  Stokes. 2003. Classification and Subclassification of the Nyulnyulan Languages. In Nicholas  Evans (ed.), The Non-Pama-Nyungan Languages of Northern Australia: Comparative Studies of the Continent's Most Linguistically Complex Region, 29-74. Canberra: Pacific Linguistics. ISBN 085883538"
18015,18015,Misumalpan: Composite,Yes,summary,,18015,Kaufman-2007[64-65];Ethnologue15,Central America,Alternative_Names;Comment;Geography;Status,"Kaufman, Terrence. 2007. Atlas of the World's Languages, 2 edn., 64-65. London, New York: Routledge. , Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
18016,18016,Karajá: Composite,Yes,summary,,18016,Campbell-2012;Kaufman-2007[72-73],South America,Alternative_Names;Comment;Geography,"Campbell, Lyle. The classification of South American languages. In Lyle  Campbell & Verónica  Grondona (eds.), South America. Berlin: Mouton de Gruyter. , Kaufman, Terrence. 2007. Atlas of the World's Languages, 2 edn., 72-73. London, New York: Routledge."
18017,18017,Makúan: Composite,Yes,summary,,18017,Campbell-2012;Kaufman-2007[65-67],South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle. The classification of South American languages. In Lyle  Campbell & Verónica  Grondona (eds.), South America. Berlin: Mouton de Gruyter. , Kaufman, Terrence. 2007. Atlas of the World's Languages, 2 edn., 65-67. London, New York: Routledge."
18035,18035,Alsean: Composite,Yes,summary,,18035,Campbell-et-al-2007[8];Mithun-1999[341],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 341. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18036,18036,Chimakuan: Composite,Yes,summary,,18036,Campbell-et-al-2007[8];Mithun-1999[377],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 377. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18037,18037,Chinookan: Composite,Yes,summary,,18037,Campbell-et-al-2007[8];Mithun-1999[382],North America,Alternative_Names;Comment;End_Date;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 382. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18038,18038,Coosan: Composite,Yes,summary,,18038,Campbell-et-al-2007[8];Mithun-1999[396],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 396. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18039,18039,Kalapuyan: Composite,Yes,summary,,18039,Campbell-et-al-2007[8];Mithun-1999[431],North America,Alternative_Names;Comment;End_Date;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 431. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18040,18040,Maidu: Composite,Yes,summary,,18040,Campbell-et-al-2007[8];Mithun-1999[455],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 455. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18041,18041,Plateau Penutian: Composite,Yes,summary,,18041,Campbell-et-al-2007[8],North America,Alternative_Names;Comment;End_Date;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18042,18042,Siuslaw: Composite,Yes,summary,,18042,Campbell-et-al-2007[8],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18043,18043,Takelman: Composite,Yes,summary,,18043,Campbell-et-al-2007[8],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18044,18044,Tsimshianic: Composite,Yes,summary,,18044,Campbell-et-al-2007[8],North America,Alternative_Names;Comment,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18049,18049,Utian: Composite,Yes,summary,,18049,Campbell-et-al-2007[8],North America,Alternative_Names;Comment;End_Date;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18050,18050,Wintuan: Composite,Yes,summary,,18050,Campbell-et-al-2007[8],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge."
18053,18053,Yokuts: Composite,Yes,summary,,18053,Campbell-et-al-2007[8];Mithun-1999[567],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 567. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18056,18056,Tupi: Composite,Yes,summary,,18056,Campbell-2012;Kaufman-2007[74-75],South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle. The classification of South American languages. In Lyle  Campbell & Verónica  Grondona (eds.), South America. Berlin: Mouton de Gruyter. , Kaufman, Terrence. 2007. Atlas of the World's Languages, 2 edn., 74-75. London, New York: Routledge."
18075,18075,Chumashan: Composite,Yes,summary,,18075,Campbell-et-al-2007[9];Mithun-1999[389],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 389. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18076,18076,Yuki: Composite,Yes,summary,,18076,Campbell-et-al-2007[9],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge."
18099,18099,"Tupían: Rodrigues, Cabral [in press]",Yes,summary,,18099,,South America,Alternative_Names;Comment;Geography,"Cabral, Ana Suelly & Aryon Dall'Igna Rodrigues. Tupi. In Lyle  Campbell & Verónica  Grondona (eds.), South America. Berlin: Mouton de Gruyter."
18197,18197,Cochimí-Yuman: Composite,Yes,summary,,18197,Campbell-et-al-2007[8];Mithun-1999[577],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 577. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18198,18198,Shastan: Composite,Yes,summary,,18198,Campbell-et-al-2007[8];Mithun-1999[498],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 8. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 498. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18199,18199,Comecrudan: Composite,Yes,summary,,18199,Campbell-et-al-2007[9];Mithun-1999[395],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 395. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18200,18200,Coahuilteco: Composite,Yes,summary,,18200,Campbell-et-al-2007[9];Mithun-1999[393],North America,Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 393. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18201,18201,"Wakashan: Golla, Goddard, Campbell, Mithun, Mixco 2007",Yes,summary,,18201,Campbell-et-al-2007[9],North America,Alternative_Names,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge."
18202,18202,Wakashan: Composite,Yes,summary,,18202,Campbell-et-al-2007[9];Mithun-1999[549],North America,Alternative_Names;Comment,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 549. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18215,18215,Siouan-Catawaban: Composite,Yes,summary,,18215,Campbell-et-al-2007[9];Mithun-1999[501],North America,Alternative_Names;Comment;Start_Date;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge. , Mithun, Marianne. 1999. The Languages of Native North America, 501. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
18216,18216,Kiowa-Tanoan: Composite,Yes,summary,,18216,Campbell-et-al-2007[9],North America,Alternative_Names;Comment;Status,"Campbell, Lyle , Ives  Goddard, Victor  Golla, J. Lachlan Mackenzie, Marianne  Mithun & Mauricio J. Mixco. 2007. Atlas of the World's Languages, 2 edn., 9. London, New York: Routledge."
18217,18217,Yanyi: Breen 2003,Yes,summary,,18217,,Australia,Alternative_Names;Comment,"Breen, Gavan. 2003. Wanyi and Garrwa Comparative Data. In Nicholas  Evans (ed.), The Non-Pama-Nyungan Languages of Northern Australia: Comparative Studies of the Continent's Most Linguistically Complex Region, 424-462. Canberra: Pacific Linguistics. ISBN 085883538"
