ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,MultiTree_Names
jere,Jere,,10.1962,8.95834,jere1244,,Jere
por_min,por-min,,,,,,
glg_rio,glg-rio,,,,,,
glg_gua,glg-gua,,,,,,
spa_lun,spa-lun,,,,,,
spa_chi,spa-chi,,,,,,
spa_por,spa-por,,,,,,
spa_rio,spa-rio,,,,,,
spa_afr,spa-afr,,,,,,
spa_isl,spa-isl,,,,,,
spa_prt,spa-prt,,,,,,
spa_sil,spa-sil,,,,,,
mwl_mer,mwl-mer,,,,,,
mwl_set,mwl-set,,,,,,
mwl_cen,mwl-cen,,,,,,
ast_mon,ast-mon,,,,,,
roh_sut,roh-sut,,,,,,
fra_shi,fra-shi,,,,,,
lmo_nic,lmo-nic,,,,,,
lmo_san,lmo-san,,,,,,
lmo_nvr,lmo-nvr,,,,,,
lmo_pia,lmo-pia,,,,,,
eml_eas,eml-eas,,,,,,
eml_wes,eml-wes,,,,,,
eml_cen,eml-cen,,,,,,
eml_sou,eml-sou,,,,,,
eml_nor,eml-nor,,,,,,
sro_olg,sro-olg,,,,,,
cos_cor,cos-cor,,,,,,
cos_bas,cos-bas,,,,,,
cos_vco,cos-vco,,,,,,
cos_aja,cos-aja,,,,,,
bhd_pad_bhd_par,"bhd-par, bhd-pad",,,,,,
bfz_kui,bfz-kui,,,,,,
mjl_mpa,mjl-mpa,,,,,,
mjl_sar,mjl-sar,,,,,,
jns_jns,jns-jns,,,,,,
jns_jau,jns-jau,,,,,,
dgo_sam,dgo-sam,,,,,,
pgg_pur,pgg-pur,,,,,,
bhb_val,bhb-val,,,,,,
wbr_rew,wbr-rew,,,,,,
pcl_har,pcl-har,,,,,,
rwr_bik,rwr-bik,,,,,,
rwr_sta,rwr-sta,,,,,,
rwr_jai,rwr-jai,,,,,,
rmo_slc_rmo_slo,"rmo-slc, rmo-slo",,,,,,
rmo_man_rmo_mau,"rmo-mau, rmo-man",,,,,,
rmy_sol_rmy_sov,"rmy-sov, rmy-sol",,,,,,
rmn_cen,rmn-cen,,,,,,
knn_chi,knn-chi,,,,,,
kex_dhu,kex-dhu,,,,,,
gom_man_gom_sta,"gom-man, gom-sta",,,,,,
goj_kar,goj-kar,,,,,,
goj_mah,goj-mah,,,,,,
scl_guz_scl_gzi,"scl-guz, scl-gzi",,,,,,
kls_urt,kls-urt,,,,,,
kls_bir,kls-bir,,,,,,
kls_bum,kls-bum,,,,,,
kls_rum,kls-rum,,,,,,
awa_deg,awa-deg,,,,,,
mai_baj,mai-baj,,,,,,
mai_the,mai-the,,,,,,
mjz_raj,mjz-raj,,,,,,
mjz_man,mjz-man,,,,,,
mjz_sit,mjz-sit,,,,,,
haj_ban,haj-ban,,,,,,
haj_dal,haj-dal,,,,,,
zrg_jag,zrg-jag,,,,,,
zrg_ume,zrg-ume,,,,,,
zrg_nab,zrg-nab,,,,,,
zrg_kos,zrg-kos,,,,,,
zrg_kot,zrg-kot,,,,,,
zrg_bat,zrg-bat,,,,,,
hlb_gov,hlb-gov,,,,,,
hlb_kun,hlb-kun,,,,,,
rjs_taj,rjs-taj,,,,,,
div_add,div-add,,,,,,
div_foa,div-foa,,,,,,
div_mak,div-mak,,,,,,
div_mal,div-mal,,,,,,
div_huv,div-huv,,,,,,
iace,iace,,,,,,Indo-Aryan Central group
sgr_sha,sgr-sha,,,,,,
smy_biy,smy-biy,,,,,,
sqo_aft,sqo-aft,,,,,,
bcc_bgp_bgn_las,bcc.bgp.bgn-las,,,,,,
sdh_mak_sdh_mal,"sdh-mak, sdh-mal",,,,,,
kmr_nor,kmr-nor,,,,,,
ntz_far,ntz-far,,,,,,
ntz_nat,ntz-nat,,,,,,
ntz_yar,ntz-yar,,,,,,
glk_lah,glk-lah,,,,,,
glk_lan,glk-lan,,,,,,
glk_rud,glk-rud,,,,,,
glk_rus,glk-rus,,,,,,
glk_ban,glk-ban,,,,,,
glk_fum,glk-fum,,,,,,
glk_som,glk-som,,,,,,
jdt_nor,jdt-nor,,,,,,
jdt_sou,jdt-sou,,,,,,
pes_aba,pes-aba,,,,,,
sgh_ros_sgh_rus,"sgh-rus, sgh-ros",,,,,,
sgl_ish,sgl-ish,,,,,,
sgl_sag,sgl-sag,,,,,,
sgl_san,sgl-san,,,,,,
sgl_zeb,sgl-zeb,,,,,,
ave_old,ave-old,,,,,,
ave_you,ave-you,,,,,,
nds_hol,nds-hol,,,,,,
sco_lal,sco-lal,,,,,,
sco_dor,sco-dor,,,,,,
bar_sal,bar-sal,,,,,,
easf,easf,,,,,,Eastern Franconian
sxu_hes,sxu-hes,,,,,,
deu_kar,deu-kar,,,,,,
swe_est,swe-est,,,,,,
swe_sca,swe-sca,,,,,,
swe_dal,swe-dal,,,,,,
swe_jam,swe-jam,,,,,,
bos_ika,bos-ika,,,,,,
bos_ije,bos-ije,,,,,,
hye_dzh_hye_jol,"hye-dzh, hye-jol",,,,,,
hye_arr,hye-arr,,,,,,
aae_mol,aae-mol,,,,,,
aln_elb,aln-elb,,,,,,
aln_scu,aln-scu,,,,,,
aln_shi,aln-shi,,,,,,
aka_fan_fat,"fat, aka-fan",,,,,,
fat_ano,fat-ano,,,,,,
fat_tom,fat-tom,,,,,,
fat_abu,fat-abu,,,,,,
0w0,Osamayi,,-0.012,13.61,osam1235,,Sama
1iv,1iv,,,,,,Mpiin
gev,Viya,,-1.22,10.58,eviy1235,,Eviya
lri_luy_mar,"lri, luy-mar",,,,,,
lsm_luy_saa,"lsm, luy-saa",,,,,,
lsm_sam,lsm-sam,,,,,,
lko_luy_kha,"luy-kha, lko",,,,,,
bxk_tac_lts,"lts, bxk-tac",,,,,,
luy_wan_lwg,"lwg, luy-wan",,,,,,
lrm_luy_mam,"lrm, luy-mam",,,,,,
lkb_luy_kab,"lkb, luy-kab",,,,,,
lks_luy_kis,"lks, luy-kis",,,,,,
lto_luy_tso,"lto, luy-tso",,,,,,
bxk_bxk_buk,"bxk, bxk-buk",,,,,,
nql,Ngendelengo,,-13.88747,13.12802,ngen1257,,Ngendelengo
xdo,Kwandu,,-13.80147,13.11922,kwan1289,,Kwandu
nvo,Nyokon,,4.75,10.5,nyok1243,,Nyo'o | Nyokon
jarw,Jarawa (Nigeria),,9.8,9.61,jara1263,,Jarawa
jjr,Bankal,,9.5,10.5,bank1257,,Bankal | Bankala | Djarawa I
jgk,Gingwak,,,,ging1241,,Djarawa II | Gwak
8uu,Bu (Zaranda),,10.28,9.57,zara1252,,Buu
opa_ibi,opa-ibi,,,,,,
bvj_kab,Ka-Ban,,,,kaba1279,,
xab,Sambe,,9.160672,8.505628,samb1307,,Sambe
dam,Damakawa,,11.0808,5.4914,dama1268,,Damakawa
gso_mbd,gso-mbd,,,,,,
yot,Yotti,,9.160993,11.672759,yott1234,,Yotti
gie,Gabogbo,,5.964761,-5.841819,gabo1234,,Gaɓogbo
fuca,fuca,,,,,,Fula-Cangin
fuse,fuse,,,,,,Fula-Serer
wony,wony,,,,,,Wolof-Nyun
buny,buny,,,,,,Buy-Nyun
bain,bain,,,,,,Baïnounk
wbai,wbai,,,,,,West Baïnounk
1id,1id,,,,,,Baïnounk Gubëeher
ebai,ebai,,,,,,East Baïnounk
0tz,0tz,,,,,,Baïnounk Gujaher | Jegu
1iw,Bete-Bendi,,6.62037,9.20189,bete1262,,Dama
cpo,Kpeego,,10.7244,-5.2677,kpee1234,,Kpeego | Numu
lda_san,lda-san,,,,,,
lda_zou,lda-zou,,,,,,
xxb,Boro,,7.496728,0.362291,boro1283,,Boro (Ghana)
1kt,1kt,,,,,,Alipur Sign Language
hks,Hong Kong-Macau Sign Language,,22.160631,113.555225,hong1241,,Hong Kong Sign Language
jhs,Jhankot Sign Language,,28.933333,82.9,jhan1234,,Jhankot Sign Language
1ky,1ky,,,,,,Yogyakarta Sign Language
kvk,Korean Sign Language,,37.4718,127.609,kore1273,,Korean Sign Language
gds,Ghandruk Sign Language,,28.377,83.807,ghan1245,,Ghandruk Sign Language
jus,Jumla Sign Language,,29.275278,82.183333,juml1239,,Jumla Sign Language
1la,1la,,,,,,Original Chiang Mai Sign Language
tsy,Tebul Sign Language,,14.499995,-3.499957,tebu1240,,Tebul Sign Language
wbs,Kolkata Indian Sign Language,,22.606042,88.394224,kolk1234,,West Bengal Sign Language
1kw,1kw,,,,,,Original Bangkok Sign Language
afg,Afghan Sign Language,,34.434167,70.447778,afgh1239,,Afghan Sign language
4rr,4rr,,,,,,Cambodian Sign Language
1ks,1ks,,,,,,Kata Kolok
1s4,1s4,,,,,,Tipri
chhm,Ese Ejja,,-11.7268,-67.515,esee1248,,Chama
1s2,1s2,,,,,,Chato
1s3,1s3,,,,,,Chasre
1s5,Wolaytta,,6.32668,37.7537,wola1242,,Malo
hal_1,hal-1,,,,,,
1is,1is,,,,,,Dhuwala
1k2,1k2,,,,,,Kiyatjarra
1k7,1k7,,,,,,Wangkayi
08q,08q,,,,,,Ngaatatjarra | Ngaatjatjara
kux_piu,"kux, piu",,,,,,
0tc,Southern Warlpiri,,,,sout2762,,Ngalea | Ngaliya
0s5,0s5,,,,,,Ngurlu
0s9,0s9,,,,,,Mandjindja | Mantjinja
1k6,1k6,,,,,,Wirrtjarakantja
1k5,1k5,,,,,,Nakaku
kdd_pjt_yan,"kdd, pjt-yan",,,,,,
0tb,0tb,,,,,,Murunitja
ktd_kux,"kux, ktd",,,,,,
nna_bid,nna-bid,,,,,,
1k1,1k1,,,,,,Yiltawangka
1k4,1k4,,,,,,Kuwarra
0s7,0s7,,,,,,Tjalkadjara | Tjalkatjarra
0uv,0uv,,,,,,Kungkalenya | Kunkalanya
0uy,0uy,,,,,,Ringu-Ringu | Ringuringu
0ux,0ux,,,,,,Rakaya | Rakkaia
0uw,0uw,,,,,,Karanya | Ngulupulu
yxa,yxa,,,,,,Mayawali | Mayawarli | Mayuli
yry,Yarluyandi,,-25.83705,139.58436,yarl1238,,Yarluyandi
0h3,0h3,,,,,,Garuwali | Karawali | Karruwali | Karuwali
0u9,0u9,,,,,,Marrulha | Marulta
1k9_wrb,"wrb, 1k9",,,,,,
birr,birr,,,,,,Birria
xpa,Pirriya,,-25.48006595,142.5485119,pirr1240,,Bidia | Birria | Pirriya
0qb,Maia,,-4.50212,145.096,maia1254,,Maia | Maya
1k0,1k0,,,,,,Pulinya
1ie,1ie,,,,,,Wirtimay
avm,Angkamuthi,,-11.443,142.242,angg1238,,Angkamuthi
0gs,0gs,,,,,,Yupngayth
urf_yar,urf-yar,,,,,,
urf_uty,urf-uty,,,,,,
yxm,Yinwum,,-12.52068956,142.7036225,yinw1236,,Jinwun | Yinwum
0gq,0gq,,,,,,Tjungundji
1ld,1ld,,,,,,Ngaygungu
tgz,Tagalaka,,-18.1973276258,142.96122717197,taga1279,,Dagalag | Tagalag | Tagalaka
brpt,brpt,,,,,,Barrow Point
kugu,Kuku-Uwanh,,-14.0756,141.724,kuku1280,,Kugu Nganhcara
0gp,0gp,,,,,,Wik-Ayangenycha
1lc,1lc,,,,,,Wik-Paach
0gu,0gu,,,,,,Wik-Ompom
swpn,swpn,,,,,,South-western Paman | Southwestern Paman
gko,Kok-Nar,,-16.181,141.608,kokn1236,,Kok-Nar | Kwanthar
0gl,0gl,,,,,,Walangama
uky,Kuuk-Yak,,-14.810589,141.788992,kuuk1243,,Kuuk Yak | Kuuk-Yak
yyr,Jir'jorond,,-14.83,141.83,jirj1239,,Jir Joront | Yir Yiront | Yir Yoront
olk,Olkol,,-15.2,142.4,olko1234,,Olkol | Olkola
gtu,Aghu Tharnggalu (Retired),,-15.0,144.0,aghu1256,,Aghu Tharnggala | Aghu Tharnggalu | Aghu-Tharnggal | Aghu-Tharnggala
nwo,Nauo,,-33.79661078,135.828014,nauo1235,,Nauo | Nawo | Nawu
wdy,wdy,,,,,,Wadjabangai | Wadjabangayi
ygi,ygi,,,,,,Iningai | Yiningay | Yiningayi
0g6,0g6,,,,,,Gia | Giya
0yz,0yz,,,,,,Wangan
0y4,Mian,,-4.70881,141.523,mian1256,,Mian | Miyan
bzr_wir,bzr-wir,,,,,,
bzr_yam,bzr-yam,,,,,,
0h5,Rumu,,-7.17149,144.179,rumu1243,,Gayiri | Kairi
bzr_kab,bzr-kab,,,,,,
0g9,0g9,,,,,,Jimun | Yiman
0g5,0g5,,,,,,Yilba
bzr_bar,bzr-bar,,,,,,
0y2,0y2,,,,,,Barna | Barnya
1lf,Nguri,,,,ngur1265,,Nguri
1le,1le,,,,,,Gudjal
0g8,0g8,,,,,,Wadjalang | Wadjalong | Wadjelang
xgi,xgi,,,,,,Garingbal
0y1,0y1,,,,,,Jagalingu | Yagalingu
bzr_yan,bzr-yan,,,,,,
0uf,Eastern Arrernte,,-23.3583,135.046,east2379,,Lower Aranda | Lower Arrernte
axe,Ayerrerenge,,-23.699,133.88,ayer1246,,Ayerrereng | Ayerrerenge | Jaroinga
dyn_nga,dyn-nga,,,,,,
0hb,0hb,,,,,,Ngambaa
qiyr,qiyr,,,,,,Iyora
xda,Hawkesbury,,-33.11470744,150.4952383,hawk1239,,Darkinung | Darkinyung
xdk,Sydney,,-33.52925837,150.3490464,sydn1236,,Daruk | Dharuk | Dharuk Darug
xtv,Southern Coastal Yuin,,-37.06227181,149.7169306,sout2771,,Thawa
xul,Ngunawal,,-36.25,148.77,ngun1277,,Ngunawal
xrd,Gundungurra,,-33.7,150.3,gund1248,,Gandangara | Gudungura | Gundungura | Gundungurra
0hj,0hj,,,,,,Dyirringangy | Dyirringany
xni,Ngarigu,,-36.23,149.13,ngar1297,,Ngarigo | Ngarigu
ngyp,ngyp,,,,,,Ngumpin-Yapa
1ic,1ic,,,,,,Kartangaruru
rxd,Ngardi,,-21.0231,129.0308,ngar1288,,Ngardi | Ngarti
dmw,Mudburra,,-16.7694,132.329,mudb1240,,Mudbura | Mudburra
0ql,0ql,,,,,,Mirning | Mirniny
1kf_nys_wud,"nys-wud, 1kf",,,,,,
yda,Yanda,,-21.23270508,140.5134756,yand1251,,Janda | Yanda
nyaw,Nyawaygi,,-18.8743,146.216,nyaw1247,,Nyawaygi | Nyawaygic
nrk,Ngarla,,-20.20748,119.30579,ngar1296,,Ngarla
ywg,Yinhawangka,,-22.9178,117.5628,yinh1234,,Inawonga | Ngarlawangka | Yinhawangka
xyk,Mayi-Kulan,,-18.56,141.46,mayi1236,,Mayi-Kulan | Maykulan
xyt,Mayi-Thakurti,,-20.0,140.63,mayi1234,,Mayi-Thakurti | Mitakudi
wnn,Wunumara,,,,wunu1234,,Wanamara | Wunumara
xyj,Mayi-Yapi,,-19.25,140.61,mayi1235,,Mayapi | Mayi-Yapi
knmt,knmt,,,,,,Kanyara-Mantharda
knyr,Kanyara,,,,kany1246,,Kanyara
mnth,mnth,,,,,,Mantharda
dze,Djiwarli,,-24.10724,116.98858,djiw1241,,Djiwali | Djiwarli | Djwarli | Jiwarli
iin,Thiin,,-23.71156576435,116.68011572516,thii1234,,Tenma | Thiin
nhan,Nhanda,,-27.42523643,114.2680442,nhan1238,,Nhanda
nha,Nhanda,,-27.42523643,114.2680442,nhan1238,,Nanda | Nhanda | Nhanta | Tamala
wwb,Wakabunga,,-20.82138,139.05905,waka1282,,Wakabunga | Wakapunga
0hw,0hw,,,,,,Yuyu
nwg,nwg,,,,,,Ngaiawong | Ngayawung
0vd,0vd,,,,,,Peramangk
xth,Yitha Yitha,,-33.89,144.22,yith1234,,Yitha Yitha | Yitha-Yitha
0hx,0hx,,,,,,Keramin | Kureinji
nys_pib_xbp,"xbp, nys-pib",,,,,,
xnk,xnk,,,,,,Nankarti | Nganakarti
nys_min,nys-min,,,,,,
1j2_nys_kan,"1j2, nys-kan",,,,,,
1k8,1k8,,,,,,Tjapanmay
lkm,Kalaamaya,,-30.245,120.223,kala1401,,Kalaamaya | Karlamay
nha_wat,nha-wat,,,,,,
wkw_dal,wkw-dal,,,,,,
0x8,0x8,,,,,,Barunggam
0hc,0hc,,,,,,Muringam
kabi,kabi,,,,,,Kabi
gbw,Kabikabi,,-25.44486229,153.1539929,kabi1260,,Gabi | Gabi-Gabi | Kabi-Kabi | Kabikabi
daru,Bayali,,-24.9793,151.699,baya1257,,Darumbal | Dharambal
0zc,Bayali,,-24.9793,151.699,baya1257,,Darambal | Darumbal | Dharambal | Dharumbal
xyy,Yorta Yorta,,-35.9,145.01,yort1237,,Jotijota | Yorta Yorta | Yorta-Yorta | Yotayota
yxy,Yabula Yabula,,-35.76116,145.23209,yabu1234,,Yabula Yabula | Yabula-Yabula
gumb,Gumbaynggiric,,,,gumb1242,,Gumbaynggiric
yayr,yayr,,,,,,Yaygir
wrrg,Warrgamay,,-18.5468,146.179,warr1255,,Warrgamay
wulg,wulg,,,,,,Wulgur
qgu,Wulguru,,-19.85103121,146.3453957,wulg1239,,Wulgur | Wulguru | Wulgurukaba
kulu,kulu,,,,,,Kulumali
0u7,0u7,,,,,,Kulumali
yyur,yyur,,,,,,Yuru
ljx,Yuru,,-19.836,147.361,yuru1264,,Yuru
qbun,qbun,,,,,,Bungandidj | Bungandidjan
xbg,Bunganditj,,-36.5,140.5,bung1264,,Buandik | Bungandidj | Bunganditj
0hu,0hu,,,,,,Gurnditjmara | Kuurn Kopan Noot
guwa,Guwamu,,-27.8289,148.867,guwa1243,,Guwa
xgw,Guwa,,-21.35147706,142.5243782,guwa1242,,Guwa | Koa
kuli,kuli,,,,,,Kulin
wth,Wathawurrung,,-37.68777565,144.1013148,wath1238,,Wathawurrung | Wathawurung | Wathurung | Wudjawuru
0hr,Colac,,-38.471266,143.422444,cola1237,,Kolakngat
wyi,Woiwurrung-Thagungwurrung,,-37.64264501,145.5879962,woiw1237,,Woiwurrung | Wurundjeri | Wuywurrung
rnr,Nari Nari,,-34.53088,144.34507,nari1241,,Nari Nari
xww,Wemba Wemba,,-35.445,144.09,wemb1241,,Wemba Wemba | Wembawemba
0hf,Guwar,,-27.16698973,153.3998245,guwa1244,,Gowar | Guwar
xnu,xnu,,,,,,Nukunul | Nunungal | Nununkul
jan,Jandai,,-27.56865,153.46239,jand1248,,Djendewal | Jandai
kung,kung,,,,,,Kungatutji
0uu,0uu,,,,,,Kungadutji | Kungadutyi | Kungatutji
koin,Bayali,,-24.9793,151.699,baya1257,,Koinjmal
xgm,Dharumbal,,-23.307,150.593,dhar1248,,Dharumbal | Koinjmal
1j5,1j5,,,,,,Muk Thang | Muk-Thang
yira,yira,,,,,,Yirandhali
ljw,Yirandhali,,-20.65810118,143.9625916,yira1239,,Jirandali | Yirandali | Yirandhali
dyir,Dyirbal,,-17.4516,145.544,dyir1250,,Dyirbal
ddr,Dhudhuroa,,-36.95881441,147.0450379,dhud1236,,Dhudhuroa | Dhuduroa | Jaitmathang
pall,pall,,,,,,Pallanganmiddang
pmd,Pallanganmiddang,,-36.08,146.91,pall1243,,Pallangahmiddang | Pallanganmiddang
yagr,yagr,,,,,,Yagara
yxg,Yagara,,-27.87648,152.46028,yaga1262,,Yagara
bind,bind,,,,,,Bindal
xbd,xbd,,,,,,Bindal
mari,Mari (East Sepik Province),,-4.46436,142.963,mari1432,,Mari
kapu,kapu,,,,,,Kapu
0hd,0hd,,,,,,Wirdimay
qwdl,qwdl,,,,,,Western Desert Language
xgd,Gudang,,-10.91613599,142.5768928,guda1244,,Gudang
0g0,0g0,,,,,,Kawarrangg
ggm,Gugu Mini,,,,gugu1257,,Gogo Mini
0he,0he,,,,,,Turrubal | Turubul
0gy,0gy,,,,,,Gog Nar
qkli,qkli,,,,,,Kulin
0hs,0hs,,,,,,Wuywurrung
mnrr,mnrr,,,,,,Mangerrian
bvr_gud,bvr-gud,,,,,,
bvr_gun,bvr-gun,,,,,,
nang,nang,,,,,,Nangumirian Family
0sc_qwdl,"0sc, qwdl",,,,,,
0st,0st,,,,,,Tjitiyamba
1ia_nrk,"nrk, 1ia",,,,,,
pjt_pjt_pit,"pjt, pjt-pit",,,,,,
0s1,0s1,,,,,,Koara
0su,0su,,,,,,Konin | Madoitja | Waula
0ta,0ta,,,,,,Tjeraridjal
0th,0th,,,,,,Tarpuntjari
0sm,0sm,,,,,,Wirdinya
1ie_1if,"1ie, 1if",,,,,,
0qc,0qc,,,,,,Nugara
nha_ama,nha-ama,,,,,,
yia_sou,Southern Inggarda,,,,sout2764,,
yia_nor,Northern Inggarda,,,,nort2755,,
vml_bul,vml-bul,,,,,,
knya,knya,,,,,,Kanyara Subgroup
bxn_dhl,"dhl, bxn",,,,,,
vku_yij,"vku, yij",,,,,,
bntj,bntj,,,,,,Binigura-Tjuroro
nrl_vka,"nrl, vka",,,,,,
nad_pnw,"nad, pnw",,,,,,
pnw_dug,pnw-dug,,,,,,
pnw_mil,pnw-mil,,,,,,
nly_wid,nly-wid,,,,,,
nys_kal,nys-kal,,,,,,
0ql_kba_nju,"0ql, nju, kba",,,,,,
wbp_wan,wbp-wan,,,,,,
wbp_wbp_nga,"wbp, wbp-nga",,,,,,
nys_jua,nys-jua,,,,,,
nys_war,nys-war,,,,,,
nys_wii,nys-wii,,,,,,
nys_bal,nys-bal,,,,,,
nys_kan,nys-kan,,,,,,
nys_kor,nys-kor,,,,,,
nys_pib,nys-pib,,,,,,
nys_nya,nys-nya,,,,,,
nys_wad,nys-wad,,,,,,
nys_wud,nys-wud,,,,,,
nys_pin,nys-pin,,,,,,
mwp_kaw,mwp-kaw,,,,,,
mwp_kul,mwp-kul,,,,,,
xby,Batyala,,-25.44486,153.15399,baty1234,,Batjala | Batyala
gnr_goe,gnr-goe,,,,,,
0xy,0xy,,,,,,Keinjan
0he_yxg,"0he, yxg",,,,,,
0x0,0x0,,,,,,Djakunda
0gw_nrw_gwm,"gwm, 0gw-nrw",,,,,,
urf_urf_wut,"urf-wut, urf",,,,,,
urf_jat,urf-jat,,,,,,
qmar,qmar,,,,,,Mari Subgroup
bzr_bzr_wir,"bzr, bzr-wir",,,,,,
bzr_kar,bzr-kar,,,,,,
0y3,0y3,,,,,,Nguro
bzr_jan,bzr-jan,,,,,,
0g5_yii,"0g5, yii",,,,,,
mvl_vmb,"mvl, vmb",,,,,,
0zm,0zm,,,,,,Juru
gvn_bid,gvn-bid,,,,,,
gvn_wul,gvn-wul,,,,,,
vmu_chi,vmu-chi,,,,,,
yara,yara,,,,,,Yara Subgroup
wig_wik,"wig, wik",,,,,,
wpma,wpma,,,,,,Western Pama Subgroup
spma,spma,,,,,,Southern Pama Subgroup
kjn_kjn_oyk,"kjn, kjn-oyk",,,,,,
0xp_brt_unn,"unn, 0xp-brt",,,,,,
0xp_tat_unn,"unn, 0xp-tat",,,,,,
0xp_bri_unn,"unn, 0xp-bri",,,,,,
0xp_brb_unn,"unn, 0xp-brb",,,,,,
ihw,Birrdhawal,,-37.05,148.93,gana1268,,Bidawal | Bidhawal
0xp_kra_unn,"unn, 0xp-kra",,,,,,
aer_aka_are_ake,"are-ake, aer-aka",,,,,,
are_sou,are-sou,,,,,,
0vf_dja,0vf-dja,,,,,,
llj,Ladji Ladji,,,,ladj1234,,Ladji-Ladji | Latjilatji
0vf_bed,0vf-bed,,,,,,
0wd,0wd,,,,,,Jitajita
0vi,0vi,,,,,,Warkawarka
0vp,0vp,,,,,,Jarijari
0hw_ngr,0hw-ngr,,,,,,
0wr,0wr,,,,,,Jardwa | Jardwadjali
08d_kne_dja,"dja, 08d-kne",,,,,,
xwt,Wotjobaluk,,-35.82105,141.41791,wotj1234,,Wotjobaluk
dmd,Madhi Madhi,,-34.5,143.5,madh1244,,Madhi Madhi | Muthimuthi
dgw,Daungwurrung,,-36.96691,145.42066,daun1234,,Daungwurrung | Taungurong
0hq,0hq,,,,,,Boonwurrung | Bunurong
tjw,Djabwurrung,,,,djab1234,,Tjapwurong | Tjapwurrung
0hs_0hu_kir,"0hs, 0hu-kir",,,,,,
0wr_mar,0wr-mar,,,,,,
0xo,0xo,,,,,,Kurung
drl_drl_kul,"drl, drl-kul",,,,,,
drl_drl_bag,"drl, drl-bag",,,,,,
0vb,0vb,,,,,,Wandjiwalku
krna,krna,,,,,,Karna Subgroup
ntg,Ngandangara,,,,yaru1254,,Ngandangara | Ngantangarra
eaa,Wilson River (Grey Range),,-27.58,142.45,ngur1261,,Karenggapa
0xt,0xt,,,,,,Ngamba
0xu,Dyangadi,,-30.8469,152.602,dyan1250,,Ngaku
xbj,Birrpayi,,,,birr1241,,Birpai | Birrpayi
dhu_dhu_wal,"dhu, dhu-wal",,,,,,
dhu_dhu_wan,"dhu, dhu-wan",,,,,,
0hh_wol,0hh-wol,,,,,,
guf_guf_gup,"guf, guf-gup",,,,,,
gnn_man_guf_man,"guf-man, gnn-man",,,,,,
djri,djri,,,,,,Djariwidji Subgroup
0ve,0ve,,,,,,Nganguruku
0hw_0hw_era,"0hw, 0hw-era",,,,,,
0hw_nga,0hw-nga,,,,,,
0hw_0hw_ngi,"0hw, 0hw-ngi",,,,,,
nay_tan,nay-tan,,,,,,
nay_ram,nay-ram,,,,,,
nay_por,nay-por,,,,,,
nay_war,nay-war,,,,,,
0vc,0vc,,,,,,Ngaralta
bdy_wid,bdy-wid,,,,,,
rkw,Arakwal,,,,arak1254,,Arakwal
0xv,0xv,,,,,,Kambuwal
bdy_yug_yub,"yub, bdy-yug",,,,,,
kld_yua,kld-yua,,,,,,
wyb_wyb_wan,"wyb, wyb-wan",,,,,,
wyb_wyb_ngi,"wyb, wyb-ngi",,,,,,
0x2,0x2,,,,,,Baranbinja
0x7,Biri,,-20.1494,146.67,biri1256,,Wiriwiri
kld_koi,kld-koi,,,,,,
xbe,Bigambal,,-28.266,149.515,biga1237,,Bigambal | Bigumbil
kld_wer,kld-wer,,,,,,
rbp,Barababaraba,,,,bara1404,,Barababaraba | Baraparapa
rnr_yxy,"yxy, rnr",,,,,,
djd_jig,"djd, jig",,,,,,
0p7,0p7,,,,,,Mailnga
nrx_wyb_ngi,"nrx, wyb-ngi",,,,,,
bunc,bunc,,,,,,Buanic Group
bigu,bigu,,,,,,Bigur Subgroup
ngk_nig,"nig, ngk",,,,,,
biii,biii,,,,,,Bi Subgroup
bmgy,bmgy,,,,,,Gunwinggic Group | Gunwinygic
gird,gird,,,,,,Girdimarg Subgroup
bins,bins,,,,,,Binin Subgroup
bck_est,bck-est,,,,,,
bck_wst,bck-wst,,,,,,
garm,garm,,,,,,Garaman Family
mwf_mwf_mup,"mwf, mwf-mup",,,,,,
mull,mull,,,,,,Mullukmullukan Family
tjin,tjin,,,,,,Tjingiluan Family
bdy_cas,bdy-cas,,,,,,
aer_are,"aer, are",,,,,,
kld_yuw,kld-yuw,,,,,,
qc9,qc9,,,,,,Colac
qs4,qs4,,,,,,Warrnambool
qf4,qf4,,,,,,Woiwurrung
qay,qay,,,,,,Western Desert (Ooldea)
qq6,qq6,,,,,,Madimadi
bdy_waa,bdy-waa,,,,,,
qn5,qn5,,,,,,Yorta Yorta
awg,Anguthimri,,-12.395,141.755,angu1242,,Anguthimri
qsz,qsz,,,,,,Juat
lzbn,lzbn,,,,,,Yangmanic
dhjw,dhjw,,,,,,Ndjébbana
amg_gid,amg-gid,,,,,,
amg_urr,amg-urr,,,,,,
wkrc,wkrc,,,,,,Western Karnic
dyrl,dyrl,,,,,,Diyari-Yarluyandi
ding,ding,,,,,,Diyari-Ngamini
hrp,Nhirrpi,,-28.62911,141.27596,nhir1234,,Nhirrpi
mayk,mayk,,,,,,Mayawali-Karawali
kxv_lax,kxv-lax,,,,,,
kxv_don,kxv-don,,,,,,
kxv_ray,kxv-ray,,,,,,
tam_mdu,tam-mdu,,,,,,
iru_ura,iru-ura,,,,,,
iru_att,iru-att,,,,,,
era,Eravallan,,10.8003,76.8389,erav1242,,Eravallan
mal_kas,mal-kas,,,,,,
kfi_pud,kfi-pud,,,,,,
kfi_dha,kfi-dha,,,,,,
